timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,event_class,source,risk_level,accel_mag,gyro_mag,jerk,braking_intensity,turn_sharpness,harsh_accel_flag,harsh_brake_flag,harsh_turn_flag,tilt_angle,impact_score
22-3-2023 20:32:44:489198,-1.197745,-10.092226,10.555268,-0.110433,0.083893,0.115521,sudden-acc,kaggle,1,14.652689216383626,0.18049538603244128,9.992921020712837,10.092226,0.115521,0,1,0,-4.688722127135615,8.913100608577034
22-3-2023 20:32:44:529230,-3.180851,4.163148,2.58452,0.08398,-0.059387,0.127239,sudden-acc,kaggle,1,5.8420337199048245,0.1636130168721303,8.810655496478802,0.0,0.127239,0,0,0,-32.98890757413741,5.029094041967209
22-3-2023 20:32:44:585224,1.417657,1.375303,-11.47925,0.029651,0.061789,0.13736,sudden-acc,kaggle,1,11.647935021880832,0.15350840993899978,5.805901301976007,0.0,0.13736,0,0,0,6.9907365480409025,6.446996922326836
22-3-2023 20:32:44:625186,-0.651672,6.280377,-4.418624,-0.06729,-0.132092,0.177308,sudden-acc,kaggle,1,7.706623755646113,0.2311154850458965,3.9413112662347185,0.0,0.177308,0,0,0,-4.850722852466248,4.33437752764263
22-3-2023 20:32:44:673178,1.839187,5.130751,-5.616153,0.000622,0.011188,0.136028,sudden-acc,kaggle,1,7.826135008059789,0.1364887358429259,0.11951125241367588,0.0,0.136028,0,0,0,13.591963771846782,3.2072539997008964
22-3-2023 20:32:44:721170,-1.667176,1.863894,2.18215,-0.114428,0.123575,0.153605,sudden-acc,kaggle,1,3.318938878724946,0.227945264995788,4.507196129334844,0.0,0.153605,0,0,0,-30.153741247958106,2.748117969789168
22-3-2023 20:32:44:761161,-0.230142,0.446021,-4.840155,-0.102178,-0.040745,0.143219,sudden-acc,kaggle,1,4.866107324816213,0.18058842894825794,1.5471684460912676,0.0,0.143219,0,0,0,-2.710808697666353,2.464769992438343
22-3-2023 20:32:44:809194,-1.408509,3.071002,0.869659,-0.129076,-0.03675,0.116587,sudden-acc,kaggle,1,3.488732959595217,0.17777430873160496,1.3773743652209967,0.0,0.116587,0,0,0,-23.81161788144827,1.8620377860238673
22-3-2023 20:32:44:849152,-3.276653,3.023101,-0.260807,-0.17222,-0.057523,0.086226,sudden-acc,kaggle,1,4.4658274518681305,0.2010063357334788,0.9770944922729137,0.0,0.086226,0,0,0,-47.19890534767839,2.13976122914917
22-3-2023 20:32:44:897141,2.318198,-0.473681,-2.013988,-0.151713,-0.083888,0.120315,sudden-acc,kaggle,1,3.1071793191106627,0.21102068651674888,1.3586481327574678,0.473681,0.120315,0,0,0,48.25177104663418,1.7137723734265302
22-3-2023 20:32:44:945130,1.005707,-7.974997,5.142441,0.042967,-0.054061,0.137892,sudden-acc,kaggle,1,9.542364652345821,0.15421724441190096,6.435185333235158,7.974997,0.137892,0,0,0,6.049861135070492,5.793766634232446
22-3-2023 20:32:44:985139,-5.250179,-6.681667,13.055706,0.084779,0.104933,0.196216,sudden-acc,kaggle,1,15.577564398498438,0.2381157953307592,6.0351997461526175,6.681667,0.196216,1,0,0,-19.696311687339236,8.11302042184439
22-3-2023 20:32:45:33166,-3.736504,-0.080892,-2.052309,-0.027075,-0.117711,0.184232,sudden-acc,kaggle,1,4.263798528209442,0.22029608478136875,11.313765870288996,0.080892,0.184232,0,0,0,-61.20303682373204,5.165737997804886
22-3-2023 20:32:45:81114,-2.136607,10.974689,5.650192,-0.059566,0.088154,0.173579,sudden-acc,kaggle,1,12.527312471397606,0.20359004227368294,8.263513943188164,0.0,0.173579,0,0,0,-9.820141573639903,7.551056184197597
22-3-2023 20:32:45:129113,3.343282,6.433661,-10.58829,-0.1107,0.020509,0.147213,sudden-acc,kaggle,1,12.832825624878764,0.1853288332936891,0.30551315348115793,0.0,0.147213,0,0,0,15.101262785080577,5.280382845983961
22-3-2023 20:32:45:169133,-2.682679,1.873474,1.846842,-0.082736,0.01971,0.186895,sudden-acc,kaggle,1,3.7573257536020215,0.2053374559621308,9.075499871276742,0.0,0.186895,0,0,0,-45.56018179873978,4.287181499612471
22-3-2023 20:32:45:217108,-1.609694,1.394463,-9.381181,-0.085932,0.099074,0.215125,sudden-acc,kaggle,1,9.619885591147433,0.2519498595455056,5.862559837545412,0.0,0.215125,0,0,0,-9.632606948264744,5.682307145586249
22-3-2023 20:32:45:265138,3.103776,0.867551,-0.385351,-0.018553,0.200808,0.180237,sudden-acc,kaggle,1,3.2456995530976056,0.2704689313802974,6.374186038049828,0.0,0.180237,0,0,0,72.99384740823075,3.2916763120680796
22-3-2023 20:32:45:305100,-1.360608,3.071002,-2.425938,-0.144522,2e-06,0.23723,sudden-acc,kaggle,1,4.143366094555488,0.27778531528502365,0.8976665414578826,0.0,0.23723,0,0,0,-19.170615780752527,2.009981994845067
22-3-2023 20:32:45:353106,2.758888,3.090163,-13.414456,-0.101379,0.032494,0.170916,sudden-acc,kaggle,1,14.03952278886462,0.20135997798221972,9.89615669430913,0.0,0.170916,0,0,0,11.332869590523957,8.645064117233254
22-3-2023 20:32:45:401075,2.126593,-9.546154,-5.328746,-0.129609,-0.059121,0.199146,sudden-acc,kaggle,1,11.137638345353157,0.24485284323037787,2.901884443511463,9.546154,0.199146,0,1,0,11.007501609924837,5.3990765241638154
22-3-2023 20:32:45:441076,-6.150721,-0.617384,9.865492,-0.037195,0.013585,0.1829,sudden-acc,kaggle,1,11.64218468438639,0.18713746351278784,0.504546339033233,0.617384,0.1829,0,0,0,-31.8915619307608,4.864379014518362
22-3-2023 20:32:45:489122,0.747041,3.684137,-6.353829,0.082382,-0.216782,0.231637,sudden-acc,kaggle,1,7.382552312831315,0.32777573006096716,4.259632371555075,0.0,0.231637,0,0,0,5.807704224342854,4.329243355617339
22-3-2023 20:32:45:529073,7.989691,-2.389726,-9.065034,0.041902,0.057794,0.20394,sudden-acc,kaggle,1,12.317499504839162,0.21607278320047624,4.934947192007847,2.389726,0.20394,0,0,0,40.439558348747624,6.472305794498162
22-3-2023 20:32:45:577064,-0.115179,-10.791583,9.808009,-0.007368,0.133962,0.209,sudden-acc,kaggle,1,14.583160507654402,0.24835680958653014,2.2656610028152393,10.791583,0.209,0,1,0,-0.4525314795162702,6.587469546782292
22-3-2023 20:32:45:625103,-1.216905,-1.546666,-3.43186,-0.110966,-0.109988,0.189026,sudden-acc,kaggle,1,3.95609612549809,0.24523792931763227,10.62706438215631,1.546666,0.189026,0,0,0,-17.914804368173872,4.844129143641419
22-3-2023 20:32:45:665097,4.377946,-5.292534,-2.780407,-0.214565,0.052468,0.166655,sudden-acc,kaggle,1,7.409992604970736,0.2767036668965556,3.4538964794726454,5.292534,0.166655,0,0,0,36.21497194571135,4.083177085899055
22-3-2023 20:32:45:713082,-4.00475,-3.625575,3.379679,-0.086198,0.070844,0.166389,sudden-acc,kaggle,1,6.3722089408748985,0.20033538594317282,1.037783664095837,3.625575,0.166389,0,0,0,-38.937422609501944,2.920319291361663
22-3-2023 20:32:45:761086,-1.360608,0.254416,-3.987514,-0.030537,-0.037549,0.17571,sudden-acc,kaggle,1,4.220929936745693,0.1822537787536928,2.151279004129205,0.0,0.17571,0,0,0,-18.804976920096845,2.388431809563147
22-3-2023 20:32:45:809024,-0.124759,1.758512,-4.562327,-0.07448,-0.034885,0.153605,sudden-acc,kaggle,1,4.8910895429499135,0.17423756670132878,0.6701596062042201,0.0,0.153605,0,0,0,-1.4616251558645479,2.2097549690516303
22-3-2023 20:32:45:849068,-1.772558,6.203736,-4.916797,-0.022015,-0.010384,0.163193,sudden-acc,kaggle,1,8.111916848702839,0.16499831190045552,3.220827305752925,0.0,0.163193,0,0,0,-12.621700025445005,4.26051442477715
22-3-2023 20:32:45:897009,-3.688603,-3.280687,0.984623,-0.061697,-0.046071,0.180237,sudden-acc,kaggle,1,5.0337045737415895,0.19599600255872568,3.078212274961249,3.280687,0.180237,0,0,0,-47.12004338729051,2.9957443127526284
22-3-2023 20:32:45:945049,-0.891177,-2.475948,5.966339,0.003019,-0.101466,0.194618,sudden-acc,kaggle,1,6.520867734201791,0.2195008643285944,1.4871631604602014,2.475948,0.194618,0,0,0,-7.854932965821859,3.1203463011173556
22-3-2023 20:32:45:985001,-5.211859,8.809557,-0.749397,-0.067023,0.035689,0.159997,sudden-acc,kaggle,1,10.263204403875964,0.17710117802826722,3.742336669674173,0.0,0.159997,0,0,0,-30.518720366218112,5.281113115861118
22-3-2023 20:32:46:33008,-5.116056,-1.268839,-0.663176,-0.016689,-0.129962,0.173845,sudden-acc,kaggle,1,5.312606122237278,0.21769411611249395,4.950598281638686,1.268839,0.173845,0,0,0,-74.36605357508314,3.6755301682202655
22-3-2023 20:32:46:80992,-3.267073,1.844734,-2.320555,-0.032668,0.025037,0.150409,sudden-acc,kaggle,1,4.411551317406384,0.15593882413946822,0.9010548048308937,0.0,0.150409,0,0,0,-47.78019527853934,2.0817186156536622
22-3-2023 20:32:46:120988,-2.538976,6.529463,-1.64036,-0.085133,-0.093476,0.159464,sudden-acc,kaggle,1,7.195211402491591,0.20350468682809247,2.7836600850852067,0.0,0.159464,0,0,0,-20.662972862572243,3.7742339925706263
22-3-2023 20:32:46:169024,-2.040804,3.272187,-7.924987,-0.12082,-0.105727,0.136827,sudden-acc,kaggle,1,8.813484423288783,0.21094382867958,1.6182730207971918,0.0,0.136827,0,0,0,-13.388622453104874,4.074158824158545
22-3-2023 20:32:46:208983,2.241556,-0.042571,-6.008942,-0.02894,-0.124103,0.141887,sudden-acc,kaggle,1,6.413561378091037,0.19071182180976617,2.3999230451977454,0.042571,0.141887,0,0,0,20.4568913397862,3.3426150113386686
22-3-2023 20:32:46:256978,-0.56545,3.157224,-10.138019,-0.085666,-0.032222,0.13949,sudden-acc,kaggle,1,10.633307403298232,0.16683638973557297,4.219746025207195,0.0,0.13949,0,0,0,-3.0482695547207985,5.569297685802123
22-3-2023 20:32:46:305019,-1.226485,4.622999,-4.456945,-0.044386,0.048739,0.133099,sudden-acc,kaggle,1,6.537640548565744,0.14852929313101843,4.095666854732489,0.0,0.133099,0,0,0,-10.812966824463166,3.88831506378535
22-3-2023 20:32:46:353011,1.906248,-5.273374,1.31035,-0.156507,0.03782,0.141354,sudden-acc,kaggle,1,5.75840879964943,0.21425626423747804,0.7792317489163132,5.273374,0.141354,0,0,0,19.33174639813652,2.6014099238059094
22-3-2023 20:32:46:392996,-3.276653,5.97381,-4.361142,-0.145055,0.086823,0.161328,sudden-acc,kaggle,1,8.089648962882938,0.23367907466865748,2.331240163233508,0.0,0.161328,0,0,0,-23.893800971371856,4.005335356523824
22-3-2023 20:32:46:440941,-3.506578,3.205126,-5.644893,-0.119488,-0.066311,0.144817,sudden-acc,kaggle,1,7.377922399118128,0.1991142746113397,0.7117265637648105,0.0,0.144817,0,0,0,-28.377573909420615,3.2244212111600965
22-3-2023 20:32:46:488944,-0.98698,4.776282,-2.694183,-0.171953,-0.086019,0.140289,sudden-acc,kaggle,1,5.5718597704368875,0.23800862608527448,1.8060626286812402,0.0,0.140289,0,0,0,-10.203015982909587,2.8419652846047097
22-3-2023 20:32:46:528981,-3.314974,6.050452,1.942646,-0.067023,0.283633,0.163992,sudden-acc,kaggle,1,7.167349266381261,0.334414618822204,1.5954894959443733,0.0,0.163992,0,0,0,-27.549221859895926,3.4459109409824777
22-3-2023 20:32:46:576937,-2.002483,4.057765,-3.019911,-0.089394,-0.052196,0.151741,sudden-acc,kaggle,1,5.440152333201249,0.18368734505403467,1.7271969331800117,0.0,0.151741,0,0,0,-21.598067045485017,2.7493262167507133
22-3-2023 20:32:46:624937,-2.71142,5.149911,-0.002142,0.013405,-0.064447,0.128038,sudden-acc,kaggle,1,5.8200847341327435,0.1439681884236931,0.3799324009314944,0.0,0.128038,0,0,0,-27.766732020084202,2.485204070459653
22-3-2023 20:32:46:664934,-1.044461,5.073269,-4.792253,0.13032,0.094546,0.141621,sudden-acc,kaggle,1,7.056532147088327,0.21442657521165606,1.2364474129555836,0.0,0.141621,0,0,0,-8.51181510007126,3.257875055285503
22-3-2023 20:32:46:712924,-2.816802,8.023979,0.333166,0.143103,0.162191,0.166122,sudden-acc,kaggle,1,8.51055885845348,0.2727286343125709,1.4540267113651533,0.0,0.166122,0,0,0,-19.328105831502267,3.9222501470847098
22-3-2023 20:32:46:752925,-1.877941,1.940536,-6.133485,0.111678,0.059392,0.154404,sudden-acc,kaggle,1,6.701640143427727,0.19959955051051595,1.8089187150257535,0.0,0.154404,0,0,0,-16.27340132818539,3.283211537031972
22-3-2023 20:32:46:800900,-1.590534,4.939146,0.553513,-0.048115,0.037021,0.158932,sudden-acc,kaggle,1,5.218365477392418,0.17013226704537854,1.4832746660353084,0.0,0.158932,0,0,0,-17.745857493921932,2.5833682708811736
22-3-2023 20:32:46:848949,-1.724657,5.456478,-6.746619,-0.183139,0.071376,0.161328,sudden-acc,kaggle,1,8.846720401555256,0.25428556836950067,3.6283549241628377,0.0,0.161328,0,0,0,-11.241729172514463,4.703480308381804
22-3-2023 20:32:46:888904,-25.454872,15.170826,17.52967,-0.046517,0.21732,0.189825,sudden-acc,kaggle,1,34.42954836136484,0.2922761439358334,25.58282795980958,0.0,0.189825,1,0,0,-47.67455600051493,21.53435057566956
22-3-2023 20:32:46:944888,-10.864192,4.977467,19.464874,-0.053441,0.19415,0.05986,sudden-acc,kaggle,1,22.840472091986825,0.21007946729987678,11.589076269378012,0.0,0.05986,1,0,0,-28.402026248750502,12.675935557798097
22-3-2023 20:32:46:984886,-1.686336,5.207392,4.126936,-0.144522,0.042081,0.03749,sudden-acc,kaggle,1,6.855090174071818,0.1551222715956674,15.985381917915007,0.0,0.03749,0,0,0,-14.240798766415208,7.5841873264819295
22-3-2023 20:32:47:32927,-2.241989,-0.713186,14.186173,0.08398,0.38084,0.055599,sudden-acc,kaggle,1,14.37993926734901,0.39393272877611984,7.524849093277193,0.713186,0.055599,0,0,0,-8.969628174985216,8.127610253555599
22-3-2023 20:32:47:72867,-0.115179,1.049575,-18.501554,-0.398326,-0.460465,0.067051,sudden-acc,kaggle,1,18.53165870335362,0.6125254730229592,4.15171943600461,0.0,0.067051,1,0,0,-0.35611022103117,8.84193695404972
22-3-2023 20:32:47:120856,39.737358,40.202754,-9.122515,0.611294,-0.237821,-0.034417,sudden-acc,kaggle,1,57.25853063020308,0.6568285258467388,38.72687192684946,0.0,0.034417,1,0,0,43.94749707796586,34.7185223878901
22-3-2023 20:32:47:168910,10.988302,1.595648,-24.450874,-0.226016,-0.732378,0.086759,sudden-acc,kaggle,1,26.85394035792483,0.7713545820315064,30.404590272278252,0.0,0.086759,1,0,0,24.153817382236507,20.094359599462862
22-3-2023 20:32:47:208895,8.612406,-2.495108,-8.873429,0.170534,0.434903,0.20394,sudden-acc,kaggle,1,12.614945234068239,0.5097195191132079,14.238995123856592,2.495108,0.20394,0,0,0,43.05612937442615,9.470592486518235
22-3-2023 20:32:47:256868,-3.391616,-4.401573,-1.544558,-0.122418,-0.025831,0.192222,sudden-acc,kaggle,1,5.767370577754563,0.22935279498841954,6.847574656313676,4.401573,0.192222,0,0,0,-36.0201489882501,4.430026466492453
22-3-2023 20:32:47:304844,-2.29947,-4.430314,2.335432,-0.104841,0.014384,0.168519,sudden-acc,kaggle,1,5.510851753233796,0.1989904221262923,0.256518824520767,4.430314,0.168519,0,0,0,-24.661857549985143,2.3409934752876365
22-3-2023 20:32:47:344876,-2.577297,-0.253336,0.314007,-0.084334,0.127836,0.15254,sudden-acc,kaggle,1,2.6086853683712032,0.21615438476237303,2.9021663848625927,0.253336,0.15254,0,0,0,-81.10291837178495,1.9789703782359713
22-3-2023 20:32:47:392839,-3.075469,-3.529772,4.443083,-0.064094,-0.056724,0.16559,sudden-acc,kaggle,1,6.4543618187109715,0.18640198795077267,3.8456764503397682,3.529772,0.16559,0,0,0,-28.456712479951168,3.791368258971551
22-3-2023 20:32:47:440822,-1.782138,-4.459055,2.392916,-0.043853,0.047407,0.176242,sudden-acc,kaggle,1,5.365187259278562,0.18770123020907456,1.0891745594324096,4.459055,0.176242,0,0,0,-19.400354687136115,2.5291376406038704
22-3-2023 20:32:47:488826,-1.159424,-0.761088,4.433502,-0.033733,0.013052,0.163725,sudden-acc,kaggle,1,4.645369623563232,0.16767273367485844,0.7198176357153301,0.761088,0.163725,0,0,0,-14.4530760057096,2.1243949602423493
22-3-2023 20:32:47:528807,-2.721,-2.466367,0.400229,-0.005503,-0.021569,0.160796,sudden-acc,kaggle,1,3.694183323974326,0.16232947479124055,0.951186299588906,2.466367,0.160796,0,0,0,-47.43948170665324,1.8117280619037743
22-3-2023 20:32:47:576854,-1.810879,-1.383802,2.60368,0.006215,-0.026363,0.160796,sudden-acc,kaggle,1,3.4602514750007694,0.1630613001603998,0.23393184897355646,1.383802,0.160796,0,0,0,-31.556384929415174,1.5031985347404948
22-3-2023 20:32:47:624805,-2.653939,0.206515,-3.843811,-0.05424,0.00666,0.152274,sudden-acc,kaggle,1,4.675566667759855,0.16178289240831367,1.215315192759086,0.0,0.152274,0,0,0,-34.58433574331732,2.283356092654162
22-3-2023 20:32:47:664802,-1.897101,3.329668,-4.131218,-0.03107,-0.104661,0.174378,sudden-acc,kaggle,1,5.634948389998705,0.205735161567001,0.9593817222388497,0.0,0.174378,0,0,0,-19.67393744538381,2.603514421141237
22-3-2023 20:32:47:712831,-2.232409,3.779939,2.057608,0.017667,-0.021836,0.170383,sudden-acc,kaggle,1,4.848230550279761,0.17268265828970783,0.7867178397189436,0.0,0.170383,0,0,0,-27.416698068236443,2.2271123695145
22-3-2023 20:32:47:752819,-1.389349,-0.272496,-7.24479,-0.0593,-0.00346,0.146681,sudden-acc,kaggle,1,7.381837634215278,0.1582522586284316,2.5336070839355163,0.272496,0.146681,0,0,0,-10.84844565863724,3.7602928564552958
22-3-2023 20:32:47:800821,1.475138,-4.487795,3.446741,-0.014558,-0.037815,0.136827,sudden-acc,kaggle,1,5.847765351153378,0.14270086726435827,1.5340722830618994,4.487795,0.136827,0,0,0,14.611092446404735,2.842138085559229
22-3-2023 20:32:47:848817,-3.324554,-0.895211,4.289799,0.049891,-0.006389,0.13949,sudden-acc,kaggle,1,5.500585195580376,0.1482814597378917,0.3471801555730023,0.895211,0.13949,0,0,0,-37.185682705018614,2.348872562825419
22-3-2023 20:32:47:888811,-1.370189,-1.73827,5.899279,-0.010031,0.100671,0.147746,sudden-acc,kaggle,1,6.300832739286292,0.17906465792556608,0.8002475437059164,1.73827,0.147746,0,0,0,-12.559982586143692,2.814126756203962
22-3-2023 20:32:47:936781,-1.705496,-3.347748,6.071722,0.027787,0.065784,0.147746,sudden-acc,kaggle,1,7.140163956297083,0.16409915460172242,0.8393312170107903,3.347748,0.147746,0,0,0,-13.819236974510062,3.1570946940025872
22-3-2023 20:32:47:984762,-1.408509,-3.414809,-0.461992,-0.068355,-0.041543,0.126174,sudden-acc,kaggle,1,3.7226676883151955,0.1493924534573283,3.417496267981887,3.414809,0.126174,0,0,0,-22.232141760929238,2.5591336917578427
22-3-2023 20:32:48:32795,2.346939,-1.096395,-0.375769,-0.075013,0.094013,0.136028,sudden-acc,kaggle,1,2.6175192467500596,0.18157370713294368,1.1051484415651358,1.096395,0.136028,0,0,0,63.71821180270673,1.4330243433094476
22-3-2023 20:32:48:72747,-3.14253,-1.699949,0.438549,-0.174883,-0.00852,0.152007,sudden-acc,kaggle,1,3.5996731280634355,0.23186802741645948,0.9821538813133759,1.699949,0.152007,0,0,0,-60.80965405715323,1.804075823844325
22-3-2023 20:32:48:120738,-1.676756,-1.335901,-0.663176,-0.154376,0.003997,0.127506,sudden-acc,kaggle,1,2.244091034765078,0.20026408919474306,1.3555820932983575,1.335901,0.127506,0,0,0,-48.34730468143619,1.3643902686539615
22-3-2023 20:32:48:168740,-1.590534,1.739351,-10.952338,-0.094188,-0.126233,0.131767,sudden-acc,kaggle,1,11.203073148587444,0.20535016903328812,8.958982113822366,0.0,0.131767,0,0,0,-8.162031871533848,7.230528944291674
22-3-2023 20:32:48:208768,-1.226485,0.024491,-3.182775,-0.065425,-0.041277,0.126973,sudden-acc,kaggle,1,3.411000141444002,0.14868209065990431,7.7920730071434425,0.0,0.126973,0,0,0,-21.07364081968491,3.7466265859186048
22-3-2023 20:32:48:256764,-0.689993,2.13214,-1.793642,-0.01589,0.0277,0.128837,sudden-acc,kaggle,1,2.8704116331657032,0.13273565711217164,0.5405885082782986,0.0,0.128837,0,0,0,-13.909040325803593,1.3501619028834222
22-3-2023 20:32:48:304709,-1.552213,-2.418466,-2.991171,-0.027342,0.185628,0.132832,sudden-acc,kaggle,1,4.147944905825775,0.22989058173835655,1.2775332726600719,2.418466,0.132832,0,0,0,-21.975651381157427,2.111405118649839
22-3-2023 20:32:48:344718,-1.398929,-3.683056,6.713596,0.033379,-0.046604,0.142952,sudden-acc,kaggle,1,7.784232466813474,0.1540174170702781,3.6362875609876992,3.683056,0.142952,0,0,0,-10.353052526988455,4.250784480142783
22-3-2023 20:32:48:392701,-2.941346,-4.775202,2.210892,-0.025477,0.092682,0.125642,sudden-acc,kaggle,1,6.028442076372966,0.15819273945728357,1.7557903904405086,4.775202,0.125642,0,0,0,-29.20340036935192,2.985571769518524
22-3-2023 20:32:48:432696,-2.558136,-0.195854,7.345892,-0.040125,0.028499,0.139224,sudden-acc,kaggle,1,7.781037710966064,0.14766695907345015,1.7525956345930984,0.195854,0.139224,0,0,0,-19.19385761648473,3.6824938624863903
22-3-2023 20:32:48:480687,-0.460067,-3.146563,0.610992,-0.094188,0.093481,0.128305,sudden-acc,kaggle,1,3.2381833767595687,0.18458669976463635,4.5428543342064955,3.146563,0.128305,0,0,0,-8.167972873075962,2.7135056608951675
22-3-2023 20:32:48:528682,-1.705496,-2.207702,0.687635,-0.106439,0.011454,0.137626,sudden-acc,kaggle,1,2.873239742876497,0.17435988848642914,0.3649436338830716,2.207702,0.137626,0,0,0,-36.41142878657541,1.3110869538614491
22-3-2023 20:32:48:568682,1.743384,1.145377,-0.950582,-0.10564,-0.091612,0.109929,sudden-acc,kaggle,1,2.2923530230549134,0.17786779693075416,0.5808867198215837,0.0,0.109929,0,0,0,49.510203021483385,1.1445675642476667
22-3-2023 20:32:48:616669,-1.925842,2.572831,-0.644016,-0.016156,0.039684,0.098477,sudden-acc,kaggle,1,3.277664316518853,0.1073943933406209,0.9853112934639396,0.0,0.098477,0,0,0,-35.984428135452674,1.6388774326489095
22-3-2023 20:32:48:668266,-2.002483,1.71061,-5.750276,-0.103775,0.039418,0.117652,sudden-acc,kaggle,1,6.324697527436786,0.16175605847386368,3.047033210917933,0.0,0.117652,0,0,0,-18.458231350071728,3.492515791792254
